104.tif,74.0158,663,5.5,65535,1
105.tif,74.7344,663,5.5,65535,1
106.tif,75.453,663,5.5,65535,1
107.tif,76.1716,663,5.5,65535,1
108.tif,76.8902,663,5.5,65535,1
109.tif,77.6088,663,5.5,65535,1
110.tif,78.3274,663,5.5,65535,1
111.tif,79.046,663,5.5,65535,1
112.tif,79.7646,663,5.5,65535,1
113.tif,80.4832,663,5.5,65535,1
114.tif,81.2018,663,5.5,65535,1
115.tif,81.9204,663,5.5,65535,1
116.tif,82.639,663,5.5,65535,1
117.tif,83.3576,663,5.5,65535,1
118.tif,84.0762,663,5.5,65535,1
119.tif,84.7948,663,5.5,65535,1
120.tif,85.5134,663,5.5,65535,1
121.tif,86.232,663,5.5,65535,1
122.tif,86.9506,663,5.5,65535,1
123.tif,87.6692,663,5.5,65535,1
124.tif,88.3878,663,5.5,65535,1
125.tif,89.1064,663,5.5,65535,1
126.tif,89.825,663,5.5,65535,1
127.tif,90.5436,663,5.5,65535,1
128.tif,91.2622,663,5.5,65535,1
129.tif,91.9808,663,5.5,65535,1
130.tif,92.6994,663,5.5,65535,1
131.tif,93.418,663,5.5,65535,1
132.tif,94.1366,663,5.5,65535,1
133.tif,94.8552,663,5.5,65535,1
134.tif,95.5738,663,5.5,65535,1
135.tif,96.2924,663,5.5,65535,1
136.tif,97.011,663,5.5,65535,1
137.tif,97.7296,663,5.5,65535,1
138.tif,98.4482,663,5.5,65535,1
139.tif,99.1668,663,5.5,65535,1
140.tif,99.8854,663,5.5,65535,1
141.tif,100.604,663,5.5,65535,1
142.tif,101.3226,663,5.5,65535,1
143.tif,102.0412,663,5.5,65535,1
144.tif,102.7598,663,5.5,65535,1
145.tif,103.4784,663,5.5,65535,1
146.tif,104.197,663,5.5,65535,1
147.tif,104.9156,663,5.5,65535,1
148.tif,105.6342,663,5.5,65535,1
149.tif,106.3528,663,5.5,65535,1
150.tif,107.0714,663,5.5,65535,1
151.tif,107.79,663,5.5,65535,1
152.tif,108.5086,663,5.5,65535,1
153.tif,109.2272,663,5.5,65535,1
154.tif,109.9458,663,5.5,65535,1
155.tif,110.6644,663,5.5,65535,1
156.tif,111.383,663,5.5,65535,1
157.tif,112.1016,663,5.5,65535,1
158.tif,112.8202,663,5.5,65535,1
159.tif,113.5388,663,5.5,65535,1
160.tif,114.2574,663,5.5,65535,1
161.tif,114.976,663,5.5,65535,1
162.tif,115.6946,663,5.5,65535,1
163.tif,116.4132,663,5.5,65535,1
164.tif,117.1318,663,5.5,65535,1
165.tif,117.8504,663,5.5,65535,1
166.tif,118.569,663,5.5,65535,1
167.tif,119.2876,663,5.5,65535,1
168.tif,120.0062,663,5.5,65535,1
169.tif,120.7248,663,5.5,65535,1
170.tif,121.4434,663,5.5,65535,1
171.tif,122.162,663,5.5,65535,1
172.tif,122.8806,663,5.5,65535,1
173.tif,123.5992,663,5.5,65535,1
174.tif,124.3178,663,5.5,65535,1
175.tif,125.0364,663,5.5,65535,1
176.tif,125.755,663,5.5,65535,1
177.tif,126.4736,663,5.5,65535,1
178.tif,127.1922,663,5.5,65535,1
179.tif,127.9108,663,5.5,65535,1
180.tif,128.6294,663,5.5,65535,1
181.tif,129.348,663,5.5,65535,1
182.tif,130.0666,663,5.5,65535,1
183.tif,130.7852,663,5.5,65535,1
184.tif,131.5038,663,5.5,65535,1
185.tif,132.2224,663,5.5,65535,1
186.tif,132.941,663,5.5,65535,1
187.tif,133.6596,663,5.5,65535,1
188.tif,134.3782,663,5.5,65535,1
189.tif,135.0968,663,5.5,65535,1
190.tif,135.8154,663,5.5,65535,1
191.tif,136.534,663,5.5,65535,1
192.tif,137.2526,663,5.5,65535,1
193.tif,137.9712,663,5.5,65535,1
194.tif,138.6898,663,5.5,65535,1
195.tif,139.4084,663,5.5,65535,1
196.tif,140.127,663,5.5,65535,1
197.tif,140.8456,663,5.5,65535,1
198.tif,141.5642,663,5.5,65535,1
199.tif,142.2828,663,5.5,65535,1
200.tif,143.0014,663,5.5,65535,1
201.tif,143.72,663,5.5,65535,1
202.tif,144.4386,663,5.5,65535,1
203.tif,145.1572,663,5.5,65535,1
204.tif,145.8758,663,5.5,65535,1
205.tif,146.5944,663,5.5,65535,1
206.tif,147.313,663,5.5,65535,1
207.tif,148.0316,663,5.5,65535,1
208.tif,148.7502,663,5.5,65535,1
209.tif,149.4688,663,5.5,65535,1
210.tif,150.1874,663,5.5,65535,1
211.tif,150.906,663,5.5,65535,1
212.tif,151.6246,663,5.5,65535,1
213.tif,152.3432,663,5.5,65535,1
214.tif,153.0618,663,5.5,65535,1
215.tif,153.7804,663,5.5,65535,1
216.tif,154.499,663,5.5,65535,1
217.tif,155.2176,663,5.5,65535,1
218.tif,155.9362,663,5.5,65535,1
219.tif,156.6548,663,5.5,65535,1
220.tif,157.3734,663,5.5,65535,1
221.tif,158.092,663,5.5,65535,1
222.tif,158.8106,663,5.5,65535,1
223.tif,159.5292,663,5.5,65535,1
224.tif,160.2478,663,5.5,65535,1
225.tif,160.9664,663,5.5,65535,1
226.tif,161.685,663,5.5,65535,1
227.tif,162.4036,663,5.5,65535,1
228.tif,163.1222,663,5.5,65535,1
229.tif,163.8408,663,5.5,65535,1
230.tif,164.5594,663,5.5,65535,1
231.tif,165.278,663,5.5,65535,1
232.tif,165.9966,663,5.5,65535,1
233.tif,166.7152,663,5.5,65535,1
234.tif,167.4338,663,5.5,65535,1
235.tif,168.1524,663,5.5,65535,1
236.tif,168.871,663,5.5,65535,1
237.tif,169.5896,663,5.5,65535,1
238.tif,170.3082,663,5.5,65535,1
239.tif,171.0268,663,5.5,65535,1
240.tif,171.7454,663,5.5,65535,1
241.tif,172.464,663,5.5,65535,1
242.tif,173.1826,663,5.5,65535,1
243.tif,173.9012,663,5.5,65535,1
244.tif,174.6198,663,5.5,65535,1
245.tif,175.3384,663,5.5,65535,1
246.tif,176.057,663,5.5,65535,1
247.tif,176.7756,663,5.5,65535,1
248.tif,177.4942,663,5.5,65535,1
249.tif,178.2128,663,5.5,65535,1
250.tif,178.9314,663,5.5,65535,1
251.tif,179.65,663,5.5,65535,1
252.tif,180.3686,663,5.5,65535,1
253.tif,181.0872,663,5.5,65535,1
254.tif,181.8058,663,5.5,65535,1
255.tif,182.5244,663,5.5,65535,1
256.tif,183.243,663,5.5,65535,1
257.tif,183.9616,663,5.5,65535,1
258.tif,184.6802,663,5.5,65535,1
259.tif,185.3988,663,5.5,65535,1
260.tif,186.1174,663,5.5,65535,1
261.tif,186.836,663,5.5,65535,1
262.tif,187.5546,663,5.5,65535,1
263.tif,188.2732,663,5.5,65535,1
264.tif,188.9918,663,5.5,65535,1
265.tif,189.7104,663,5.5,65535,1
266.tif,190.429,663,5.5,65535,1
267.tif,191.1476,663,5.5,65535,1
268.tif,191.8662,663,5.5,65535,1
269.tif,192.5848,663,5.5,65535,1
270.tif,193.3034,663,5.5,65535,1
271.tif,194.022,663,5.5,65535,1
272.tif,194.7406,663,5.5,65535,1
273.tif,195.4592,663,5.5,65535,1
274.tif,196.1778,663,5.5,65535,1
275.tif,196.8964,663,5.5,65535,1
276.tif,197.615,663,5.5,65535,1
277.tif,198.3336,663,5.5,65535,1
278.tif,199.0522,663,5.5,65535,1
279.tif,199.7708,663,5.5,65535,1
280.tif,200.4894,663,5.5,65535,1
281.tif,201.208,663,5.5,65535,1
282.tif,201.9266,663,5.5,65535,1
283.tif,202.6452,663,5.5,65535,1
284.tif,203.3638,663,5.5,65535,1
285.tif,204.0824,663,5.5,65535,1
286.tif,204.801,663,5.5,65535,1
287.tif,205.5196,663,5.5,65535,1
288.tif,206.2382,663,5.5,65535,1
289.tif,206.9568,663,5.5,65535,1
290.tif,207.6754,663,5.5,65535,1
291.tif,208.394,663,5.5,65535,1
292.tif,209.1126,663,5.5,65535,1
293.tif,209.8312,663,5.5,65535,1
294.tif,210.5498,663,5.5,65535,1
295.tif,211.2684,663,5.5,65535,1
296.tif,211.987,663,5.5,65535,1
297.tif,212.7056,663,5.5,65535,1
298.tif,213.4242,663,5.5,65535,1
299.tif,214.1428,663,5.5,65535,1
300.tif,214.8614,663,5.5,65535,1
301.tif,215.58,663,5.5,65535,1
302.tif,216.2986,663,5.5,65535,1
303.tif,217.0172,663,5.5,65535,1
304.tif,217.7358,663,5.5,65535,1
305.tif,218.4544,663,5.5,65535,1
306.tif,219.173,663,5.5,65535,1
307.tif,219.8916,663,5.5,65535,1
308.tif,220.6102,663,5.5,65535,1
309.tif,221.3288,663,5.5,65535,1
310.tif,222.0474,663,5.5,65535,1
311.tif,222.766,663,5.5,65535,1
312.tif,223.4846,663,5.5,65535,1
313.tif,224.2032,663,5.5,65535,1
314.tif,224.9218,663,5.5,65535,1
315.tif,225.6404,663,5.5,65535,1
316.tif,226.359,663,5.5,65535,1
317.tif,227.0776,663,5.5,65535,1
318.tif,227.7962,663,5.5,65535,1
319.tif,228.5148,663,5.5,65535,1
320.tif,229.2334,663,5.5,65535,1
321.tif,229.952,663,5.5,65535,1
322.tif,230.6706,663,5.5,65535,1
323.tif,231.3892,663,5.5,65535,1
324.tif,232.1078,663,5.5,65535,1
325.tif,232.8264,663,5.5,65535,1
326.tif,233.545,663,5.5,65535,1
327.tif,234.2636,663,5.5,65535,1
328.tif,234.9822,663,5.5,65535,1
329.tif,235.7008,663,5.5,65535,1
330.tif,236.4194,663,5.5,65535,1
331.tif,237.138,663,5.5,65535,1
332.tif,237.8566,663,5.5,65535,1
333.tif,238.5752,663,5.5,65535,1
334.tif,239.2938,663,5.5,65535,1
335.tif,240.0124,663,5.5,65535,1
336.tif,240.731,663,5.5,65535,1
337.tif,241.4496,663,5.5,65535,1
338.tif,242.1682,663,5.5,65535,1
339.tif,242.8868,663,5.5,65535,1
340.tif,243.6054,663,5.5,65535,1
341.tif,244.324,663,5.5,65535,1
342.tif,245.0426,663,5.5,65535,1
343.tif,245.7612,663,5.5,65535,1
344.tif,246.4798,663,5.5,65535,1
345.tif,247.1984,663,5.5,65535,1
346.tif,247.917,663,5.5,65535,1
347.tif,248.6356,663,5.5,65535,1
348.tif,249.3542,663,5.5,65535,1
349.tif,250.0728,663,5.5,65535,1
350.tif,250.7914,663,5.5,65535,1
351.tif,251.51,663,5.5,65535,1
352.tif,252.2286,663,5.5,65535,1
353.tif,252.9472,663,5.5,65535,1
354.tif,253.6658,663,5.5,65535,1
355.tif,254.3844,663,5.5,65535,1
356.tif,255.103,663,5.5,65535,1
357.tif,255.8216,663,5.5,65535,1
358.tif,256.5402,663,5.5,65535,1
359.tif,257.2588,663,5.5,65535,1
360.tif,257.9774,663,5.5,65535,1
361.tif,258.696,663,5.5,65535,1
362.tif,259.4146,663,5.5,65535,1
363.tif,260.1332,663,5.5,65535,1
364.tif,260.8518,663,5.5,65535,1
365.tif,261.5704,663,5.5,65535,1
366.tif,262.289,663,5.5,65535,1
367.tif,263.0076,663,5.5,65535,1
368.tif,263.7262,663,5.5,65535,1
369.tif,264.4448,663,5.5,65535,1
370.tif,265.1634,663,5.5,65535,1
371.tif,265.882,663,5.5,65535,1
372.tif,266.6006,663,5.5,65535,1
373.tif,267.3192,663,5.5,65535,1
374.tif,268.0378,663,5.5,65535,1
375.tif,268.7564,663,5.5,65535,1
376.tif,269.475,663,5.5,65535,1
377.tif,270.1936,663,5.5,65535,1
378.tif,270.9122,663,5.5,65535,1
379.tif,271.6308,663,5.5,65535,1
380.tif,272.3494,663,5.5,65535,1
381.tif,273.068,663,5.5,65535,1
382.tif,273.7866,663,5.5,65535,1
383.tif,274.5052,663,5.5,65535,1
384.tif,275.2238,663,5.5,65535,1
385.tif,275.9424,663,5.5,65535,1
386.tif,276.661,663,5.5,65535,1
387.tif,277.3796,663,5.5,65535,1
388.tif,278.0982,663,5.5,65535,1
389.tif,278.8168,663,5.5,65535,1
390.tif,279.5354,663,5.5,65535,1
391.tif,280.254,663,5.5,65535,1
392.tif,280.9726,663,5.5,65535,1
393.tif,281.6912,663,5.5,65535,1
394.tif,282.4098,663,5.5,65535,1
395.tif,283.1284,663,5.5,65535,1
396.tif,283.847,663,5.5,65535,1
397.tif,284.5656,663,5.5,65535,1
398.tif,285.2842,663,5.5,65535,1
399.tif,286.0028,663,5.5,65535,1
400.tif,286.7214,663,5.5,65535,1
401.tif,287.44,663,5.5,65535,1
402.tif,288.1586,663,5.5,65535,1
403.tif,288.8772,663,5.5,65535,1
404.tif,289.5958,663,5.5,65535,1
405.tif,290.3144,663,5.5,65535,1
406.tif,291.033,663,5.5,65535,1
407.tif,291.7516,663,5.5,65535,1
408.tif,292.4702,663,5.5,65535,1
409.tif,293.1888,663,5.5,65535,1
410.tif,293.9074,663,5.5,65535,1
411.tif,294.626,663,5.5,65535,1
412.tif,295.3446,663,5.5,65535,1
413.tif,296.0632,663,5.5,65535,1
414.tif,296.7818,663,5.5,65535,1
415.tif,297.5004,663,5.5,65535,1
416.tif,298.219,663,5.5,65535,1
417.tif,298.9376,663,5.5,65535,1
418.tif,299.6562,663,5.5,65535,1
419.tif,300.3748,663,5.5,65535,1
420.tif,301.0934,663,5.5,65535,1
421.tif,301.812,663,5.5,65535,1
422.tif,302.5306,663,5.5,65535,1
423.tif,303.2492,663,5.5,65535,1
424.tif,303.9678,663,5.5,65535,1
425.tif,304.6864,663,5.5,65535,1
426.tif,305.405,663,5.5,65535,1
427.tif,306.1236,663,5.5,65535,1
428.tif,306.8422,663,5.5,65535,1
429.tif,307.5608,663,5.5,65535,1
430.tif,308.2794,663,5.5,65535,1
431.tif,308.998,663,5.5,65535,1
432.tif,309.7166,663,5.5,65535,1
433.tif,310.4352,663,5.5,65535,1
434.tif,311.1538,663,5.5,65535,1
435.tif,311.8724,663,5.5,65535,1
436.tif,312.591,663,5.5,65535,1
437.tif,313.3096,663,5.5,65535,1
438.tif,314.0282,663,5.5,65535,1
439.tif,314.7468,663,5.5,65535,1
440.tif,315.4654,663,5.5,65535,1
441.tif,316.184,663,5.5,65535,1
442.tif,316.9026,663,5.5,65535,1
443.tif,317.6212,663,5.5,65535,1
444.tif,318.3398,663,5.5,65535,1
445.tif,319.0584,663,5.5,65535,1
446.tif,319.777,663,5.5,65535,1
447.tif,320.4956,663,5.5,65535,1
448.tif,321.2142,663,5.5,65535,1
449.tif,321.9328,663,5.5,65535,1
450.tif,322.6514,663,5.5,65535,1
451.tif,323.37,663,5.5,65535,1
452.tif,324.0886,663,5.5,65535,1
453.tif,324.8072,663,5.5,65535,1
454.tif,325.5258,663,5.5,65535,1
455.tif,326.2444,663,5.5,65535,1
456.tif,326.963,663,5.5,65535,1
457.tif,327.6816,663,5.5,65535,1
458.tif,328.4002,663,5.5,65535,1
459.tif,329.1188,663,5.5,65535,1
460.tif,329.8374,663,5.5,65535,1
461.tif,330.556,663,5.5,65535,1
462.tif,331.2746,663,5.5,65535,1
463.tif,331.9932,663,5.5,65535,1
464.tif,332.7118,663,5.5,65535,1
465.tif,333.4304,663,5.5,65535,1
466.tif,334.149,663,5.5,65535,1
467.tif,334.8676,663,5.5,65535,1
468.tif,335.5862,663,5.5,65535,1
469.tif,336.3048,663,5.5,65535,1
470.tif,337.0234,663,5.5,65535,1
471.tif,337.742,663,5.5,65535,1
472.tif,338.4606,663,5.5,65535,1
473.tif,339.1792,663,5.5,65535,1
474.tif,339.8978,663,5.5,65535,1
475.tif,340.6164,663,5.5,65535,1
476.tif,341.335,663,5.5,65535,1
477.tif,342.0536,663,5.5,65535,1
478.tif,342.7722,663,5.5,65535,1
479.tif,343.4908,663,5.5,65535,1
480.tif,344.2094,663,5.5,65535,1
481.tif,344.928,663,5.5,65535,1
482.tif,345.6466,663,5.5,65535,1
483.tif,346.3652,663,5.5,65535,1
484.tif,347.0838,663,5.5,65535,1
485.tif,347.8024,663,5.5,65535,1
486.tif,348.521,663,5.5,65535,1
487.tif,349.2396,663,5.5,65535,1
488.tif,349.9582,663,5.5,65535,1
489.tif,350.6768,663,5.5,65535,1
490.tif,351.3954,663,5.5,65535,1
491.tif,352.114,663,5.5,65535,1
492.tif,352.8326,663,5.5,65535,1
493.tif,353.5512,663,5.5,65535,1
494.tif,354.2698,663,5.5,65535,1
495.tif,354.9884,663,5.5,65535,1
496.tif,355.707,663,5.5,65535,1
497.tif,356.4256,663,5.5,65535,1
498.tif,357.1442,663,5.5,65535,1
499.tif,357.8628,663,5.5,65535,1
500.tif,358.5814,663,5.5,65535,1
501.tif,359.3,663,5.5,65535,1
